type,name,duration,interval
note,B4,0.75,P8
note,D4,0.5,P8
note,G3,0.5,P8
chord,D5.C5,0.25,P8
note,B4,0.5,P8
note,D4,0.5,P8
note,G3,0.5,P8
note,D4,0.5,P8
note,G3,0.5,P8
note,D5,0.25,P8
chord,B5.D6,1/3,P8
note,G3,1.0,P8
note,B2,0.75,P8
chord,C6.B5,1/3,P8
chord,A5.G5,1/3,P8
chord,F#5.A5,1/3,P8
chord,G5.B5,1/3,P8
chord,E-5.F#5,1/3,P8
chord,E5.G5,1/3,P8
note,G3,0.75,P8
note,C3,0.75,P8
chord,F#5.E5,1/3,P8
chord,D5.C5,1/3,P8
chord,B4.D5,1/3,P8
chord,C5.E5,1/3,P8
chord,G#4.B4,1/3,P8
chord,A4.C5,1/3,P8
chord,A3.C4,1/3,m2
chord,B4.A4,1/3,m2
chord,B3.A3,1/3,d1
chord,G4.F#4,1/3,m2
chord,G3.F#3,1/3,m2
chord,E4.G4,1/3,m3
chord,E3.G3,1/3,P4
chord,F#4.A4,1/3,m6
chord,F#3.A3,1/3,m7
chord,C#4.E4,1/3,P5
chord,C#3.E3,1/3,M6
chord,D4.E4,1/3,P8
chord,D3.E3,1/3,m9
chord,C#4.D4,1/3,m7
chord,C#3.D3,1/3,P8
chord,E4.C#4,1/3,m13
chord,E3.C#3,1/3,m6
chord,D4.E4,1/3,P4
chord,D3.E3,1/3,P12
chord,C#4.D4,1/3,M9
chord,C#3.D3,1/3,m7
chord,E4.C#4,1/3,m14
chord,E3.C#3,1/3,P8
note,D4,0.25,P5
note,D3,0.25,P8
note,C5,0.25,P4
note,C5,0.25,P4
note,C5,0.25,m6
note,C5,0.25,m7
note,F#4,0.5,P5
note,D4,0.5,M6
note,A4,0.25,P8
note,C6,0.25,m9
note,F#4,0.5,m7
note,E-4,0.5,M6
note,A4,0.25,M13
note,C6,0.25,P8
note,F#4,0.5,P5
note,D4,0.5,m6
note,A4,0.25,m2
note,C6,0.25,P4
note,F#4,0.5,P11
note,E-4,0.5,M10
note,A4,0.25,A4
note,C6,0.5,M3
note,F#4,0.5,P5
note,D4,0.5,P4
note,A4,0.25,M2
note,F#4,0.5,P4
note,E-4,0.5,m6
note,A5,0.25,m7
note,A4,0.25,P5
note,F#5,0.25,M6
note,F#4,0.5,P8
note,D4,0.5,m9
note,A4,0.25,m7
note,F#4,0.5,P8
note,E-4,0.5,m13
note,A4,0.25,m6
note,F#4,0.5,P4
note,D4,0.5,P12
note,C5,0.25,M9
note,A4,0.25,m7
note,C6,0.25,d12
note,F#4,0.5,m6
note,E-4,0.5,P5
note,C6,0.25,M6
note,A4,0.25,M2
note,C6,0.25,M6
note,F#4,0.5,M10
note,D4,0.5,P5
note,C6,0.25,m3
note,A4,0.25,m9
note,C6,0.25,m7
note,F#4,0.5,P5
note,E-4,0.5,P12
note,C6,0.25,m7
note,A4,0.25,A4
note,C6,0.75,M6
note,F#4,0.5,m3
note,D4,0.5,P5
note,A4,0.25,m6
note,F#4,0.5,M3
note,E-4,0.5,P5
note,A5,0.25,M2
note,A4,0.25,P4
note,F#5,0.5,m2
note,F#4,0.5,m3
note,D4,0.5,P4
note,A4,0.25,m6
note,F#4,0.5,P11
note,E-4,0.5,m13
note,A4,0.25,m14
note,C6,2/3,P12
note,F#4,0.5,M13
note,D4,0.5,P15
note,A4,0.25,m16
note,F#4,0.5,m14
note,E-4,0.5,P15
chord,A5.C6,0.25,m20
note,A5,0.25,m6
note,A4,0.25,P4
note,F#5,0.5,P19
note,F#4,0.5,M16
note,D4,0.5,m14
note,A4,0.25,m21
note,F#4,0.5,P5
note,C4,0.5,P15
note,A4,0.25,m17
note,D5,0.25,m3
note,D6,1/3,P11
chord,B3.G4,0.5,m13
note,D5,0.25,m14
note,D6,1/3,P12
note,D5,0.25,M13
note,D6,0.25,P15
note,D5,0.25,m16
note,D6,0.25,m14
note,D5,0.25,M13
note,D6,1/3,M20
chord,G4.B4,0.25,P8
note,D5,0.25,P12
note,D6,1/3,P15
note,D5,0.25,P4
chord,F#4.C5,0.25,P11
note,D6,0.25,P18
note,D5,0.25,M17
note,D6,0.25,A11
note,D5,0.25,M10
note,D6,1/3,P12
chord,G4.B4,0.25,P11
note,D5,0.25,M9
note,D6,1/3,M3
note,D5,0.25,M2
note,D6,0.25,m2
note,D5,0.25,m10
note,D6,0.25,P11
note,D5,0.25,M10
note,D6,1/3,M10
chord,G3.B3,0.25,P11
note,D5,0.25,m10
note,D6,1/3,m10
note,D5,0.25,m3
chord,F#3.C4,0.25,m3
note,D6,0.25,m3
note,D5,0.25,M10
note,D6,0.25,M10
note,D5,0.25,M3
note,D6,1/3,M2
chord,G3.B3,0.25,m3
note,D5,0.25,M6
note,D6,1/3,M6
note,D5,0.25,M3
note,D6,0.25,P4
note,D5,0.25,m3
note,D6,0.25,P12
note,D5,0.25,P12
note,D6,1/3,m3
chord,G4.B4,0.25,m2
note,D5,0.25,P8
chord,G4.B4,0.25,M10
note,D6,1/3,m3
note,D5,0.25,M3
chord,F#4.C5,0.25,m2
note,D6,0.25,M3
note,D5,0.25,P8
note,D6,0.25,M3
chord,F#4.C5,0.25,M3
note,D5,0.25,M3
note,D6,1/3,M3
chord,B4.G4,0.25,P8
note,D5,0.25,m3
note,D6,1/3,m3
note,D5,0.25,A2
note,D6,0.25,m3
note,D5,0.25,P12
note,D6,0.25,M2
note,D5,0.25,A11
note,D6,1/3,M13
chord,G3.B3,0.25,M2
note,D5,0.25,M13
chord,G3.B3,0.25,P5
note,D6,1/3,A11
note,D5,0.25,m2
chord,F#3.C4,0.25,M3
note,D6,0.25,P12
note,D5,0.25,M3
chord,D6.D6,0.25,M13
chord,F#3.C4,0.25,P1
note,D5,0.25,P11
chord,G3.B3,0.25,M3
note,C6,0.25,M3
note,B5,0.25,M3
note,A5,0.25,P4
note,G5,0.25,P8
note,F#5,0.25,P12
note,E5,0.25,m3
note,D5,0.25,P4
chord,C5.D5,0.25,M3
chord,A3.E3,0.25,P5
note,C3,0.25,M2
note,E5,1/3,m3
note,D5,0.25,M3
note,C5,0.25,P11
note,B4,0.25,P1
note,A4,0.25,P11
note,G4,0.25,M6
chord,F#4.E4,0.25,P5
note,D4,0.5,M6
chord,D2.D3,0.5,P5
note,F#4,0.5,P5
chord,C4.A3,0.5,P5
chord,E-2.E-3,0.5,M10
note,G4,0.5,P1
chord,B3.G3,0.5,M6
chord,E2.E3,0.5,P5
note,A5,0.25,M6
note,G5,1.0,P5
chord,E4.A4,0.5,P5
note,C#4,0.5,P5
chord,E4.A4,0.5,P19
note,C#4,0.5,M6
note,F#5,0.25,P1
note,G5,0.25,M13
chord,E4.A4,0.5,P8
note,C#4,0.5,M3
note,E5,0.25,P5
note,D5,1.25,m10
chord,G4.B4,0.5,d12
note,D4,0.5,m3
chord,G4.B4,0.5,d5
note,D4,0.5,m10
note,C#5,0.25,d12
note,D5,0.25,M3
chord,G4.B4,0.5,P5
note,D4,0.5,m10
note,B4,0.25,d12
note,D5,0.25,m3
note,C5,1.0,d5
chord,F#4.A4,0.5,m10
note,D4,0.5,d12
chord,F#4.A4,0.5,M3
note,D4,0.5,P5
note,B4,0.25,m3
note,C5,0.25,m3
note,F#4,0.5,d12
note,D4,0.5,P8
note,A4,0.25,M6
note,D5,0.25,P8
note,D6,1/3,M3
note,D5,0.25,P5
note,D6,1/3,m3
note,D5,0.25,m3
note,D6,0.25,d5
note,D5,0.25,m3
note,D6,0.25,M3
note,D5,0.25,m7
note,D6,1/3,m3
chord,B-4.G4,0.25,m10
note,D5,0.25,d12
note,D6,1/3,m3
note,D5,0.25,d14
chord,C5.F#4,0.25,m10
note,D6,0.25,m10
note,D5,0.25,d12
note,D6,0.25,M3
note,D5,0.25,m14
note,D6,1/3,m10
chord,B-4.G4,0.25,m10
note,D5,0.25,d12
note,D6,1/3,m3
note,D5,0.25,d14
note,D6,0.25,m10
note,D5,0.25,m10
note,D6,0.25,d12
note,D5,0.25,M3
note,D6,1/3,P5
chord,B-3.G3,0.25,m3
note,D5,0.25,m3
note,D6,1/3,d12
note,D5,0.25,P8
chord,F#3.C4,0.25,M6
note,D6,0.25,P8
note,D5,0.25,M3
note,D6,0.25,P5
note,D5,0.25,m3
note,D6,1/3,m3
chord,B-3.G3,0.25,d5
note,D5,0.25,m10
note,D6,1/3,d12
note,D5,0.25,M3
note,D6,0.25,P5
note,D5,0.25,m3
note,D6,0.25,m3
note,D5,0.25,P8
note,D6,1/3,M6
chord,G4.B4,0.25,P8
note,D5,0.25,M3
chord,G4.B4,0.25,P5
note,D6,1/3,m3
note,D5,0.25,m3
chord,C5.F#4,0.25,d5
note,D6,0.25,P4
note,D5,0.25,P8
note,D6,0.25,P12
chord,F#4.C5,0.25,m6
note,D5,0.25,m10
note,D6,1/3,P8
chord,B4.G4,0.25,P8
note,D5,0.25,P8
note,D6,1/3,P8
note,D5,0.25,P8
note,D6,0.25,P8
note,D5,0.25,P8
note,D6,0.25,P8
note,D5,0.25,P8
note,D6,1/3,P8
chord,G3.B3,0.25,P8
note,D5,0.25,P8
chord,B3.G3,0.25,P8
note,D6,1/3,P8
note,D5,0.25,P8
chord,F#3.C4,0.25,P8
note,D6,0.25,P8
note,D5,0.25,P8
note,D6,0.25,P8
chord,F#3.C4,0.25,P8
note,D5,0.25,P8
note,D6,1/3,P8
chord,G3.B3,0.25,P8
note,D5,0.25,P8
note,D6,1/3,P8
note,E-5,0.25,P8
chord,F#3.A3,1.25,P8
note,B2,1.25,P8
note,E-6,0.25,P8
note,E-5,0.25,P8
note,E-6,0.25,P8
note,E-5,0.25,P8
note,E-6,1/3,P8
note,E-5,0.25,P8
note,E-6,1/3,P8
note,E-5,0.25,P8
note,E-6,0.25,P8
note,E-5,0.25,P8
note,E-6,0.25,P8
note,E5,0.25,P8
note,E6,1/3,P8
note,G3,0.25,P8
note,C3,0.25,P8
note,E5,0.25,P8
note,E6,1/3,P8
note,B-4,0.25,P8
chord,E3.G3,1.5,m10
note,C#3,1.5,M3
note,B-5,0.25,P18
note,B-4,0.25,m2
note,B-5,0.25,M2
note,B-4,0.25,M2
note,B-5,1/3,m2
note,B-4,0.25,M2
note,B-5,1/3,M2
note,B-4,0.25,M24
note,B-5,0.25,M2
note,B-4,0.25,M2
note,B-5,0.25,m2
chord,B5.D6,1/3,M2
note,G3,0.25,M2
note,D3,0.25,M2
chord,B5.G5,1/3,P11
chord,D5.B4,1/3,m2
chord,G4.B4,1/3,m10
chord,B3.G3,0.25,M2
chord,G4.D4,1/3,M7
chord,D3.B2,0.25,m2
chord,B3.G3,1/3,P5
note,G2,0.25,P4
note,D4,0.5,M6
note,D2,0.5,m3
chord,A4.C5.D5,0.25,M2
chord,D3.D4,0.5,m3
note,F#5,0.25,m3
chord,G4.B4.D5,0.25,M3
chord,G2.G3,0.5,P5
note,G5,0.25,m3
note,G4,0.25,M3
note,A4,0.25,M6
note,B4,0.25,m2
note,C5,0.25,d5
note,D5,0.25,M3
note,E5,0.25,P5
note,D5,0.25,P5
note,C#5,0.25,P8
note,C5,0.5,P8
note,E-4,0.5,P8
note,F#3,0.5,P8
note,B4,0.5,P8
note,D4,0.5,P8
note,G3,0.5,P8
note,E3,0.75,P8
note,C3,0.75,P8
note,A4,0.5,P8
note,C5,0.5,P8
note,F#4,0.5,P8
note,C4,0.5,P8
note,D3,0.5,P8
note,G4,0.5,P8
note,B3,0.25,P8
note,G3,0.25,P8
note,G2,0.25,P8
note,G5,0.25,P8
note,A5,0.25,P8
note,B5,0.25,P8
note,C6,0.25,P8
note,D6,0.25,P8
note,E6,0.25,P8
note,D6,0.25,P8
note,C#6,0.25,P8
note,C6,0.5,P8
note,F#4,0.5,P8
note,E-4,0.5,P8
note,B5,0.5,P8
note,G4,0.5,P8
note,E4,0.5,P8
note,E4,0.75,P8
note,C4,0.75,P8
note,A5,0.5,P8
note,C6,0.5,P8
note,F#5,0.5,P8
note,C5,0.5,P8
note,D4,0.5,P8
note,G5,1.0,P8
note,B4,0.5,P8
note,G4,0.5,P8
chord,D3.D4,0.5,P8
chord,B2.B3,0.5,P8
note,G4,0.5,P8
chord,D4.B3,0.5,P8
chord,G2.G3,0.5,P8
chord,D4.G4,0.75,P8
note,B4,0.75,P8
chord,B3.B2,0.5,P8
chord,G3.G2,0.5,P8
note,B4,0.5,d8
chord,G4.D4,0.5,M17
chord,D3.D2,0.5,P8
chord,G4.B4,0.75,P8
note,D5,0.75,P8
chord,F2.F3,0.5,P8
chord,D2.D3,0.5,P8
note,D5,0.5,P8
chord,B4.G4,0.5,P8
chord,B2.B1,0.5,P8
chord,G4.B4,0.75,P8
chord,D5.F5,0.5,P8
chord,D3.D2,0.5,M7
chord,B2.B1,0.5,P8
note,F5,0.5,M13
chord,D5.B4.G4,0.5,P5
chord,G2.G1,0.5,M10
note,B5,0.5,P8
chord,F5.G5.D5,0.5,M7
chord,G3.G2,0.75,m17
note,F5,0.5,P8
note,D5,0.5,P8
note,B4,0.5,P8
chord,D4.B3,0.5,P8
note,G3,0.5,P8
chord,B3.D4,0.75,P8
note,G3,0.75,P8
note,B5,0.5,P8
note,F5,0.5,P8
note,D5,0.5,P8
chord,B3.D4,0.5,m3
note,G3,0.5,P8
chord,B3.D4,0.75,m28
note,G3,0.75,P8
note,F6,0.5,m28
note,D6,0.5,M2
note,B5,0.5,A1
chord,B3.D4,0.5,m3
note,G3,0.5,m2
chord,F4.D4.B3,0.75,m3
note,G3,0.75,m2
note,D6,0.5,M2
note,B5,0.5,P4
note,G5,0.5,M24
note,F5,0.25,m3
note,C4,0.25,m2
note,E5,0.25,m3
note,E4,0.25,m2
note,D5,0.25,M2
note,G4,0.25,M2
note,C5,0.25,M2
note,E4,0.25,P11
note,C5,0.25,M10
note,C4,0.25,P8
note,E4,0.25,m7
note,C5,0.25,P5
note,G4,0.25,P4
note,E4,0.25,m6
note,C5,1.25,m6
note,C4,0.25,P8
note,E4,0.25,M3
note,G4,0.25,m6
note,E4,0.25,P4
note,C4,0.25,m3
note,E4,0.25,M9
note,C6,0.25,m7
note,G4,0.25,m6
note,E4,0.25,P4
note,B5,0.25,m3
note,C4,0.25,M3
note,A5,0.25,M3
note,F4,0.25,m13
note,G5,0.25,P11
note,A4,0.25,m3
note,F5,0.25,P12
note,F4,0.25,M14
note,F5,0.25,M13
note,C4,0.25,M10
note,F4,0.25,M9
note,F5,0.25,m7
note,A4,0.25,m6
note,F4,0.25,P8
note,F5,1.25,P8
note,C4,0.25,P11
note,F4,0.25,P4
note,A4,0.25,P8
note,F4,0.25,m6
note,C4,0.25,M3
note,F4,0.25,P12
note,A5,0.25,M9
note,A4,0.25,P8
note,F4,0.25,m6
note,A5,0.25,M3
note,C4,0.25,P4
note,G5,0.25,P4
note,E4,0.25,M10
note,F5,0.25,P8
note,G4,0.25,M3
note,E5,0.25,M10
note,E4,0.25,M13
note,E5,0.5,P12
note,C4,0.25,m10
note,E4,0.25,m9
note,G5,0.5,m7
note,G4,0.25,M6
note,E4,0.25,P8
note,G5,0.25,P8
note,B3,0.25,m10
note,F5,0.25,m3
note,D4,0.25,m10
note,E5,0.25,M6
note,G4,0.25,d5
note,D5,0.25,m10
note,D4,0.25,P11
note,D5,0.5,m10
note,B3,0.25,P8
note,D4,0.25,M7
note,F5,0.5,P5
note,G4,0.25,P4
note,D4,0.25,M6
note,F5,0.25,M6
note,C4,0.5,m10
note,E5,0.25,m6
note,D5,0.25,m7
note,G4,0.5,d7
note,E4,0.5,d1
note,C5,0.25,m7
note,B4,0.25,P11
note,F4,0.5,M10
note,D4,0.5,M6
note,C5,0.25,P5
note,E4,0.5,m7
note,C4,0.5,m6
note,E5,1.0,P4
note,C4,1.0,M3
note,G3,1.5,M6
note,D5,0.25,m3
note,B3,0.5,P5
note,F#5,0.25,P8
note,G5,0.25,M3
note,F5,0.25,P8
note,F5,0.25,M13
note,C4,0.25,P4
note,E5,0.25,M3
note,E4,0.25,M3
note,D5,0.25,M9
note,G4,0.25,m10
note,C5,0.25,M3
note,E4,0.25,P15
note,B4,0.25,m2
note,C4,0.25,d1
note,C5,0.25,P1
note,E4,0.25,P18
note,D5,0.25,M17
note,G4,0.25,M10
note,C5,0.25,M9
note,E4,0.25,m14
note,C5,1.25,m13
note,C4,0.25,P8
note,E4,0.25,P8
note,G4,0.25,P11
note,E4,0.25,P11
note,C4,0.25,P8
note,G5,0.25,P8
note,E4,0.25,m13
note,E5,0.25,m13
note,G4,0.25,P8
note,C6,0.25,P8
note,E4,0.25,P11
note,B5,0.25,P4
note,C4,0.25,P15
note,A5,0.25,m20
note,F4,0.25,m6
note,G5,0.25,M14
note,A4,0.25,M21
note,F5,0.25,M20
note,F4,0.25,M13
note,E5,0.25,P12
note,C4,0.25,M16
note,F5,0.25,P15
note,F4,0.25,P11
note,G5,0.25,P11
note,A4,0.25,m13
note,F5,0.25,m13
note,F4,0.25,P11
note,F5,1.25,P11
note,C4,0.25,P15
note,F4,0.25,P15
note,A4,0.25,P11
note,F4,0.25,P11
note,C4,0.25,m13
note,A5,0.25,P15
note,F4,0.25,M13
note,C6,0.25,P15
note,A4,0.25,P19
note,A5,0.25,M17
note,F4,0.25,M13
note,A5,0.25,A11
note,C4,0.25,M16
note,G5,0.25,m17
note,E4,0.25,P12
note,F5,0.25,M17
note,G4,0.25,M20
note,E5,0.25,P4
note,E4,0.25,d8
note,E5,0.25,d19
note,C#4,0.25,m14
note,B-5,0.25,P15
note,E4,0.25,P18
note,A5,0.25,P15
note,A4,0.25,P12
note,G5,0.25,m14
note,E4,0.25,P19
note,G5,0.25,A18
note,D4,0.25,M13
note,F5,0.25,P18
note,F4,0.25,m20
note,E5,0.25,m3
note,A4,0.25,m7
note,D5,0.25,d19
note,F4,0.25,m14
note,D5,0.25,P15
note,B3,0.25,P18
note,A5,0.25,P15
note,D4,0.25,P12
note,G5,0.25,m14
note,G4,0.25,P18
note,F5,0.25,M17
note,D4,0.25,M13
note,F5,0.25,M3
note,G4,0.5,m7
note,C4,0.5,P11
note,E5,0.25,M6
note,F5,0.25,M3
note,D4,0.5,P8
note,F3,0.5,m6
note,D5,0.25,M6
note,C5,0.5,P8
note,E4,0.5,P8
note,G3,1.0,m7
chord,B4.C5.B4,0.25,P8
note,D4,0.5,P8
chord,A4.B4,0.25,M2
note,E5,0.25,M2
note,C3,0.25,m2
note,C5,0.25,M2
note,G3,0.25,P15
note,E6,0.25,M2
note,E3,0.25,M2
note,E6,0.25,m2
note,G3,0.25,M2
note,E6,0.25,M17
note,C#3,0.25,m2
note,G5,0.25,M2
note,A3,0.25,M2
note,A5,0.25,m2
note,E3,0.25,P11
note,E5,0.25,M2
note,A3,0.25,M2
note,F5,0.25,m2
note,D3,0.25,M2
note,D5,0.25,M2
note,A3,0.25,M2
note,D6,0.25,m2
note,F3,0.25,d1
note,D6,0.25,d12
note,A3,0.25,m3
note,D6,0.25,m13
note,B2,0.25,M10
note,F5,0.25,m3
note,G3,0.25,P1
note,G5,0.25,M3
note,D3,0.25,M13
note,D5,0.25,m3
note,G3,0.25,d5
note,E5,0.25,A4
note,C3,0.5,m7
note,C6,0.25,P11
note,G#5,0.25,m6
note,E4,0.25,M3
note,A5,0.25,P8
note,F4,0.25,P8
note,F#5,0.25,M2
note,E-4,0.25,m6
note,G5,0.25,M6
note,E4,0.25,M3
note,F5,0.25,P8
note,D4,0.25,P8
note,G3,0.5,P8
note,D5,0.25,P8
note,B3,0.25,P8
note,C5,0.25,P8
note,C6,1/3,P8
note,C4,0.5,P8
note,C5,0.25,P8
note,C6,1/3,P8
note,C5,0.25,P8
note,C6,0.25,P8
note,C5,0.25,P8
note,C6,0.25,P8
note,C5,0.25,P8
note,C6,1/3,P8
chord,E4.G4,0.25,P8
note,C5,0.25,P8
note,C6,1/3,P8
note,C5,0.25,P8
chord,A4.F4,0.25,P8
note,C6,0.25,P8
note,C5,0.25,P8
note,C6,0.25,P8
note,C5,0.25,P8
note,C6,1/3,P8
chord,B-4.G4,0.25,P8
note,C5,0.25,P8
note,C6,1/3,P8
note,C5,0.25,P8
note,C6,0.25,P8
note,C5,0.25,P8
note,C6,0.25,P8
note,C5,0.25,P8
note,C6,1/3,P8
chord,E3.G3,0.25,P8
note,C5,0.25,P8
note,C6,1/3,P8
note,C5,0.25,P8
chord,A3.F3,0.25,P8
note,C6,0.25,P8
note,C5,0.25,P8
note,C6,0.25,P8
note,C5,0.25,P8
note,C6,1/3,P8
chord,G3.B-3,0.25,P8
note,C5,0.25,P8
note,C6,1/3,P8
note,C5,0.25,P8
note,C6,0.25,P8
note,C5,0.25,P8
note,C6,0.25,M6
note,C5,0.25,d21
note,C6,1/3,P8
chord,E4.G4,0.25,P8
note,C5,0.25,P8
chord,E4.G4,0.25,P8
note,C6,1/3,P8
note,C5,0.25,P8
chord,F4.A4,0.25,P8
note,C6,0.25,P8
note,C5,0.25,P8
note,C6,0.25,P8
chord,F4.A4,0.25,m9
note,C5,0.25,P8
note,C6,1/3,m17
chord,B-4.G4,0.25,M3
note,C5,0.25,P12
note,C6,1/3,P8
note,C5,0.25,m7
note,C6,0.25,m24
note,C5,0.25,P8
note,C6,0.25,P8
note,C5,0.25,P8
note,C6,1/3,P8
chord,G3.E3,0.25,P8
note,C5,0.25,P8
chord,E3.G3,0.25,P8
note,C6,1/3,P8
note,C5,0.25,P8
chord,F3.A3,0.25,P8
note,C6,0.25,M7
note,C5,0.25,P8
note,C6,0.25,m17
chord,A3.F3,0.25,P8
note,C5,0.25,M13
chord,G3.B-3,0.25,d14
note,B5,0.25,P8
note,C6,0.25,P8
note,B5,0.25,P8
note,B-5,0.25,P8
note,A5,0.25,P8
note,B-5,0.25,P8
note,G5,0.25,P8
chord,F5.G5,0.25,P8
note,F4,0.25,P8
chord,F5.E5,0.25,P8
note,C5,0.25,m10
note,F5,0.25,P4
note,A4,0.25,m6
note,G5,0.25,d14
note,C5,0.25,m17
chord,A5.B-5,0.25,d19
note,F4,0.25,P4
chord,A5.G5,0.25,P4
note,C5,0.25,P4
note,A5,0.25,P4
note,A4,0.25,P4
note,B-5,0.25,P4
note,C5,0.25,M3
note,C6,0.75,M3
note,E4,0.25,P8
note,C5,0.25,m3
note,G4,0.25,P1
note,D6,0.25,m6
note,C5,0.25,M13
note,B-5,0.25,M7
note,C4,0.25,m7
note,C5,0.25,P12
note,G5,0.25,M2
note,G4,0.25,P11
note,C5,0.25,P12
chord,F5.G5,0.25,M2
note,F4,0.25,M3
chord,F5.E5,0.25,m3
note,C5,0.25,m6
note,F5,0.25,P4
note,A4,0.25,M3
note,G5,0.25,M3
note,C5,0.25,M3
chord,A5.B-5,0.25,P15
note,F4,0.25,m3
chord,A5.G5,0.25,M13
note,C5,0.25,m14
note,A5,0.25,m3
note,A4,0.25,M2
note,B-5,0.25,M3
note,C5,0.25,P11
note,A5,0.5,m14
note,C4,0.25,m3
note,C5,0.25,M2
note,G5,0.5,m3
note,B4,0.25,P4
note,C5,0.25,M6
note,F5,0.25,M3
note,C4,0.25,m3
note,E5,0.25,m3
note,B-4,0.25,m3
note,D5,0.25,P12
note,G4,0.25,P8
note,C5,0.25,P15
note,B-4,0.25,M3
chord,F5.G5,0.25,P12
note,F4,0.25,m7
chord,F5.E5,0.25,M3
note,C5,0.25,m14
note,F5,0.25,M3
note,A4,0.25,P5
note,G5,0.25,M2
note,C5,0.25,P18
chord,A5.B-5,0.25,M17
note,F4,0.25,M13
chord,A5.G5,0.25,P12
note,C5,0.25,m14
note,A5,0.25,m13
note,A4,0.25,P11
note,B-5,0.25,P11
note,C5,0.25,P8
note,C6,0.75,P4
note,E4,0.25,P11
note,C5,0.25,m13
note,G4,0.25,m3
note,D6,0.25,P11
note,C5,0.25,P15
note,B-5,0.25,P5
note,E4,0.25,m3
note,C5,0.25,m3
note,G5,0.25,m3
note,B-4,0.25,m3
note,C5,0.25,P18
note,A5,0.75,m20
note,F4,0.25,m3
note,C5,0.25,m17
note,A4,0.25,m21
note,B-5,0.25,M20
note,C5,0.25,P15
note,G5,0.25,m14
note,C4,0.25,M16
note,B-4,0.25,P15
note,E5,0.25,m13
note,G4,0.25,m13
note,B-4,0.25,P11
note,F5,0.25,m3
note,A4,0.5,m13
note,F4,0.5,P15
note,C5,0.25,M3
note,D5,0.25,m13
note,A4,0.25,P18
note,B-4,0.25,M6
note,G4,0.25,M3
note,C5,0.25,M3
note,E4,0.25,m3
chord,F4.G4,0.25,m3
note,F2,0.25,P15
chord,F4.E4,0.25,M17
note,C3,0.25,M3
note,F4,0.25,m14
note,A2,0.25,P19
note,G4,0.25,P18
note,C3,0.25,m14
chord,A4.B-4,0.25,M13
note,F2,0.25,M14
chord,A4.G4,0.25,M13
note,C3,0.25,P12
note,A4,0.25,P12
note,A2,0.25,m10
note,B-4,0.25,M3
note,C3,0.25,P12
note,C5,0.75,M13
note,E2,0.25,M2
note,C3,0.25,P15
note,G2,0.25,P19
note,D5,0.25,M7
note,C3,0.25,M3
note,B-4,0.25,M16
note,C2,0.25,m14
note,G2,0.25,m13
note,G4,0.25,P11
note,E2,0.25,m10
note,G2,0.25,d12
chord,F4.G4,0.25,P11
note,F2,0.25,M13
chord,F4.E4,0.25,P12
note,C3,0.25,m10
note,F4,0.25,m10
note,A2,0.25,M2
note,G4,0.25,P15
note,C3,0.25,P5
chord,A4.B-4,0.25,P11
note,F2,0.25,m3
chord,A4.G4,0.25,P11
note,C3,0.25,P4
note,A4,0.25,P11
note,A2,0.25,m3
note,B-4,0.25,P11
